pet_sale_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_14218,2006-10-05 00:00:00,2015-01-21 11:34:00,1.0,Brown Brindle,0.86,42.4,13,9,0,2
ANSL_26402,2015-08-18 00:00:00,2016-05-11 12:38:00,0.0,Black,0.62,46.91,0,1,1,2
ANSL_41909,2014-10-20 00:00:00,2018-02-05 00:00:00,1.0,Blue,0.92,48.31,0,1,0,2
ANSL_27521,2017-07-12 00:00:00,2017-08-24 17:35:00,2.0,Orange Tabby,0.27,22.19,13,9,0,1
ANSL_32379,2016-05-23 00:00:00,2016-11-19 17:00:00,1.0,Black,0.32,39.09,0,1,0,2
ANSL_48218,2016-01-18 00:00:00,2018-02-13 18:23:00,1.0,White,0.24,21.61,0,1,0,2
ANSL_25972,2015-06-02 00:00:00,2016-06-24 12:18:00,0.0,Black,0.13,46.34,0,1,1,2
ANSL_42737,2016-06-27 00:00:00,2016-09-14 15:45:00,1.0,Black,0.95,7.46,7,1,0,1
ANSL_45583,2016-11-15 00:00:00,2017-04-19 16:57:00,0.0,Black,0.18,17.38,0,1,1,1
ANSL_33954,2011-03-01 00:00:00,2017-02-09 17:23:00,1.0,Black,0.5,13.39,0,7,0,1
ANSL_18514,2015-06-19 00:00:00,2015-09-09 17:35:00,2.0,Tricolor,0.59,18.19,13,9,0,2
ANSL_43619,2016-06-24 00:00:00,2016-07-26 15:08:00,,Black,0.47,44.11,13,9,2,1
ANSL_26009,2011-05-26 00:00:00,2016-06-27 18:02:00,1.0,Sable,0.81,34.5,0,1,0,2
ANSL_39671,2017-07-07 00:00:00,2017-09-11 01:00:00,2.0,Black Tabby,0.36,29.61,18,4,0,1
ANSL_40665,2016-06-30 00:00:00,2016-09-08 17:56:00,2.0,Black,0.16,25.63,8,2,0,1
ANSL_38497,2008-12-13 00:00:00,2018-01-02 12:46:00,2.0,Brown Brindle,0.97,32.31,18,4,0,2
ANSL_24592,2016-03-23 00:00:00,2016-07-02 17:46:00,1.0,Tricolor,0.82,23.55,0,1,0,2
ANSL_11851,2015-04-23 00:00:00,2016-03-17 17:06:00,0.0,Tan,0.78,36.54,0,1,1,2
ANSL_32054,2016-07-31 00:00:00,2016-11-11 12:58:00,1.0,Black,0.52,8.61,13,9,0,1
ANSL_20283,2015-01-26 00:00:00,2015-03-10 15:14:00,2.0,Black,0.68,22.12,13,9,0,1
ANSL_12572,2015-11-09 00:00:00,2016-01-30 11:38:00,1.0,Black,0.45,9.74,7,1,0,1
ANSL_9000,2015-02-19 00:00:00,2015-07-03 16:58:00,1.0,Red Tick,0.14,33.25,13,9,0,2
ANSL_40701,2012-02-23 00:00:00,2017-09-07 10:56:00,1.0,White,0.31,20.09,0,7,0,2
ANSL_3656,2014-01-26 00:00:00,2015-08-17 10:43:00,0.0,Black,0.04,40.52,7,1,1,2
ANSL_15986,2013-11-01 00:00:00,2015-11-27 18:06:00,1.0,Tricolor,0.53,9.28,0,1,0,2
ANSL_47796,2017-09-06 00:00:00,2018-10-01 17:26:00,1.0,Black,0.15,11.02,0,1,0,2
ANSL_37558,2011-11-01 00:00:00,2018-11-12 18:13:00,0.0,Tan,0.84,46.94,0,1,1,2
ANSL_30247,2016-01-21 00:00:00,2018-02-17 19:03:00,1.0,White,0.5,14.45,0,1,0,2
ANSL_49097,2014-07-06 00:00:00,2018-08-03 12:48:00,1.0,Black,0.46,36.65,13,9,0,1
ANSL_13954,2014-01-26 00:00:00,2016-02-19 17:36:00,1.0,Black,0.64,6.81,0,7,0,2
ANSL_38456,2018-03-20 00:00:00,2018-06-07 11:24:00,2.0,Tan,0.05,33.71,7,1,1,2
ANSL_44437,2016-12-09 00:00:00,2019-03-23 16:11:00,1.0,Tan,0.29,23.03,0,7,0,2
ANSL_23843,2014-05-01 00:00:00,2016-06-14 12:05:00,0.0,Brown Brindle,0.33,47.54,0,1,1,2
ANSL_48104,2016-08-21 00:00:00,2017-09-30 12:28:00,,Gray,0.58,45.88,7,1,2,0
ANSL_11422,2008-04-22 00:00:00,2015-06-12 12:34:00,0.0,Tricolor,0.38,27.8,13,9,1,2
ANSL_8826,2014-02-28 00:00:00,2016-04-02 17:03:00,1.0,Gold,0.46,41.97,0,1,0,2
ANSL_14956,2003-03-20 00:00:00,2015-01-23 13:05:00,1.0,Tricolor,0.36,34.46,0,1,0,2
ANSL_4895,2010-02-25 00:00:00,2015-03-23 11:39:00,2.0,Brown,0.64,7.73,0,7,1,2
ANSL_45618,2004-05-02 00:00:00,2018-05-27 12:49:00,0.0,Tan,0.46,12.54,13,9,1,2
ANSL_3809,2015-02-16 00:00:00,2015-05-05 18:59:00,1.0,White,0.36,47.84,7,1,0,1
ANSL_17373,2013-09-11 00:00:00,2015-10-03 09:00:00,2.0,Brown Tabby,0.55,46.04,16,9,1,1
ANSL_5091,2015-08-11 00:00:00,2015-10-26 17:42:00,0.0,Brown Tabby,0.5,15.99,0,1,1,1
ANSL_37073,2013-02-03 00:00:00,2019-03-06 11:35:00,,Orange Tabby,0.36,42.73,0,7,2,1
ANSL_1816,2015-11-22 00:00:00,2015-12-15 15:16:00,,Brown Tabby,0.46,21.56,13,9,2,1
ANSL_18207,2012-08-06 00:00:00,2015-09-05 16:40:00,0.0,Apricot,0.9,22.52,0,1,1,2
ANSL_45301,2016-10-31 00:00:00,2017-03-03 15:05:00,1.0,Black,0.64,5.59,0,1,0,1
ANSL_5221,2015-01-05 00:00:00,2015-03-31 15:55:00,2.0,Brown Brindle,0.57,43.66,13,9,1,2
ANSL_18500,2013-03-03 00:00:00,2015-04-22 14:09:00,0.0,Brown,0.55,27.15,13,9,1,2
ANSL_38013,2014-08-28 00:00:00,2016-09-18 16:17:00,0.0,Tricolor,0.37,18.15,0,7,1,2
ANSL_11465,2014-09-27 00:00:00,2015-03-08 18:58:00,1.0,Orange Tabby,0.45,40.57,0,1,0,1
ANSL_31721,2011-07-18 00:00:00,2017-09-10 11:17:00,0.0,Black,0.65,22.58,0,7,1,2
ANSL_12494,2012-05-07 00:00:00,2015-05-28 16:06:00,2.0,Brown Tabby,0.35,41.56,16,9,0,1
ANSL_17334,2008-12-21 00:00:00,2015-01-11 15:51:00,0.0,Apricot,0.49,44.13,0,7,1,2
ANSL_22820,2009-01-09 00:00:00,2016-05-05 11:32:00,1.0,Black,0.92,15.77,7,1,0,1
ANSL_36775,2017-12-16 00:00:00,2018-04-22 09:36:00,1.0,Brown Tabby,0.91,47.36,7,1,0,1
ANSL_12192,2015-01-19 00:00:00,2015-05-10 14:25:00,2.0,White,0.01,26.78,13,9,0,4
ANSL_41159,2014-09-02 00:00:00,2017-09-28 16:05:00,2.0,Brown,0.16,12.47,0,1,1,2
ANSL_42272,2015-03-07 00:00:00,2017-10-05 11:20:00,0.0,Gray,0.2,12.01,0,7,1,2
ANSL_39233,2015-06-15 00:00:00,2017-01-06 14:52:00,1.0,Tan,0.24,10.25,0,7,0,2
ANSL_21643,2012-09-19 00:00:00,2015-10-21 18:18:00,1.0,Black,0.78,39.67,0,7,0,2
ANSL_10456,2015-07-26 00:00:00,2016-03-23 16:20:00,0.0,Blue Tabby,0.12,20.95,0,1,1,1
ANSL_44793,2018-11-30 00:00:00,2019-02-03 18:35:00,2.0,Black,0.13,43.62,13,9,0,1
ANSL_780,2015-06-27 00:00:00,2015-10-09 18:55:00,0.0,Torbie,0.04,26.23,0,1,1,1
ANSL_43561,2016-06-19 00:00:00,2016-07-24 14:34:00,2.0,Black,0.9,21.02,13,9,0,1
ANSL_49392,2016-08-02 00:00:00,2016-10-28 20:28:00,1.0,Orange Tabby,0.25,32.58,7,1,0,1
ANSL_17152,2014-03-09 00:00:00,2015-03-31 17:46:00,1.0,Brown,0.19,20.33,0,1,0,2
ANSL_6727,2014-07-14 00:00:00,2015-05-22 15:57:00,1.0,Black,0.78,5.35,0,1,0,1
ANSL_33677,2017-07-31 00:00:00,2018-11-11 14:33:00,0.0,White,0.19,46.72,7,1,1,2
ANSL_31440,2017-07-14 00:00:00,2017-10-19 17:53:00,1.0,Brown Tabby,0.05,42.48,7,1,0,1
ANSL_414,2014-12-01 00:00:00,2015-03-28 16:16:00,0.0,Black,0.55,48.0,13,9,1,1
ANSL_29679,2017-01-12 00:00:00,2019-02-04 16:16:00,1.0,Black,0.1,16.18,0,7,0,2
ANSL_37805,2016-06-11 00:00:00,2016-09-04 13:51:00,2.0,Blue Tabby,0.09,20.1,13,9,1,1
ANSL_11526,2011-03-31 00:00:00,2015-09-30 13:10:00,1.0,Sable,0.67,17.32,0,1,0,2
ANSL_36947,2018-11-07 00:00:00,2019-01-29 07:57:00,0.0,Torbie,0.89,18.14,7,1,1,1
ANSL_29214,2013-08-27 00:00:00,2018-03-22 14:58:00,2.0,Blue,0.27,12.97,13,9,1,2
ANSL_5919,2014-07-29 00:00:00,2015-02-06 14:43:00,1.0,Orange Tabby,0.65,7.3,13,9,0,1
ANSL_37555,2018-08-19 00:00:00,2018-11-21 14:16:00,1.0,Orange Tabby,0.78,6.15,0,1,0,1
ANSL_25948,2015-04-05 00:00:00,2016-04-27 09:00:00,,Brown Tabby,0.02,9.64,16,9,2,1
ANSL_49199,2015-09-16 00:00:00,2016-10-28 19:04:00,0.0,Brown,0.67,34.52,0,1,1,2
ANSL_38320,2014-09-04 00:00:00,2016-11-19 13:07:00,1.0,Blue,0.15,46.67,0,1,0,2
ANSL_48698,2010-03-20 00:00:00,2017-12-26 14:33:00,1.0,Black,0.86,46.46,0,7,0,2
ANSL_42922,2016-07-10 00:00:00,2018-02-03 19:16:00,1.0,Tan,0.83,44.74,0,1,0,2
ANSL_22293,2014-01-04 00:00:00,2015-01-27 17:59:00,2.0,Orange Tabby,0.69,46.05,16,9,1,1
ANSL_38568,2018-05-30 00:00:00,2019-03-21 16:24:00,2.0,White,0.94,44.86,0,7,0,2
ANSL_358,2014-05-22 00:00:00,2015-02-13 17:26:00,1.0,Brown,0.44,5.79,0,1,0,2
ANSL_19246,2011-10-28 00:00:00,2015-11-22 18:32:00,1.0,Brown,0.21,43.63,0,1,0,2
ANSL_5695,2012-11-14 00:00:00,2015-12-07 13:44:00,1.0,Fawn,0.64,28.02,13,9,0,2
ANSL_20718,2014-11-28 00:00:00,2015-03-10 18:41:00,2.0,Brown Tabby,0.21,9.31,13,9,1,1
ANSL_36783,2016-04-04 00:00:00,2018-10-11 11:44:00,1.0,Brown Tabby,0.7,44.45,0,1,0,1
ANSL_3122,2015-10-30 00:00:00,2016-01-18 14:17:00,2.0,Brown Tabby,0.37,17.52,18,4,0,1
ANSL_43957,2016-05-04 00:00:00,2017-06-19 10:56:00,2.0,White,0.33,15.64,0,3,0,0
ANSL_10845,2012-06-08 00:00:00,2015-05-29 12:25:00,0.0,Brown,0.36,42.42,0,1,1,2
ANSL_43944,2016-02-18 00:00:00,2017-03-10 12:57:00,2.0,Black,0.26,38.85,13,9,0,2
ANSL_23835,2016-04-01 00:00:00,2016-06-22 17:00:00,0.0,Blue Tabby,0.96,8.32,7,1,1,1
ANSL_48973,2016-08-14 00:00:00,2016-12-11 14:12:00,1.0,White,0.98,46.61,0,1,0,1
ANSL_33160,2013-08-03 00:00:00,2016-09-06 12:20:00,0.0,Red,0.43,22.02,13,9,1,2
ANSL_28805,2017-04-19 00:00:00,2018-05-19 17:30:00,0.0,Blue,1.0,43.28,0,1,1,2
ANSL_33257,2008-08-07 00:00:00,2016-09-10 13:21:00,0.0,Blue Tabby,0.94,49.16,0,1,1,1
ANSL_30267,2018-09-07 00:00:00,2018-10-21 11:51:00,2.0,Brown,0.46,16.63,13,9,0,2
ANSL_37875,2016-06-17 00:00:00,2016-07-29 19:06:00,2.0,Brown Tabby,0.84,46.16,13,9,1,1
ANSL_49918,2008-07-16 00:00:00,2017-08-05 11:15:00,0.0,Black,0.17,29.0,0,7,1,2
ANSL_42373,2013-07-12 00:00:00,2016-08-13 19:35:00,0.0,Black,0.14,15.12,12,1,1,2
ANSL_3352,2012-12-20 00:00:00,2015-07-07 10:39:00,1.0,Red,0.71,22.61,7,1,0,2
ANSL_3888,2014-12-02 00:00:00,2015-03-23 16:03:00,,White,0.29,26.77,13,9,2,4
ANSL_16949,2007-12-12 00:00:00,2016-03-12 16:22:00,2.0,White,0.12,15.65,0,1,1,2
ANSL_24932,2012-05-06 00:00:00,2016-05-27 09:00:00,2.0,Brown Tabby,0.3,27.12,16,9,0,1
ANSL_44533,2013-09-30 00:00:00,2017-05-09 16:57:00,1.0,Apricot,0.9,40.7,13,9,0,2
ANSL_17167,2015-05-18 00:00:00,2015-11-11 16:46:00,1.0,Flame Point,0.31,32.48,0,1,0,1
ANSL_1021,2012-01-08 00:00:00,2015-03-03 13:48:00,0.0,Red,0.36,15.58,13,9,1,2
ANSL_16318,2015-02-26 00:00:00,2016-03-19 18:22:00,1.0,Black,0.27,48.54,0,7,0,2
ANSL_36260,2014-04-15 00:00:00,2017-05-06 14:20:00,1.0,Red,0.44,31.96,0,7,0,2
ANSL_22002,2015-06-14 00:00:00,2015-09-14 12:40:00,0.0,Torbie,0.24,16.11,7,1,1,1
ANSL_402,2013-04-23 00:00:00,2015-05-23 16:48:00,1.0,Black,0.43,12.33,13,9,0,2
ANSL_9835,2014-07-14 00:00:00,2016-01-17 17:53:00,1.0,Brown Brindle,0.15,43.39,0,7,0,2
ANSL_11797,2012-12-30 00:00:00,2015-09-24 11:54:00,0.0,Black,0.19,49.37,0,7,1,2
ANSL_28234,2016-12-20 00:00:00,2018-07-23 17:32:00,1.0,Cream,0.01,35.3,0,1,0,2
ANSL_18259,2014-11-01 00:00:00,2015-04-23 16:44:00,0.0,Brown Brindle,0.98,37.49,0,1,1,2
ANSL_25395,2016-01-30 00:00:00,2016-04-24 18:39:00,0.0,Brown,0.12,18.35,0,1,1,2
ANSL_10990,2012-03-12 00:00:00,2015-04-02 18:24:00,0.0,Black,0.09,38.05,0,1,1,2
ANSL_36799,2018-05-26 00:00:00,2018-06-17 13:30:00,,White,0.9,9.91,0,4,2,4
ANSL_576,2014-04-08 00:00:00,2015-05-02 15:10:00,0.0,Calico,0.59,22.63,16,9,1,1
ANSL_49828,2010-05-07 00:00:00,2018-05-27 14:45:00,0.0,Tricolor,0.58,20.38,0,7,1,2
ANSL_14543,2015-12-09 00:00:00,2016-03-09 15:57:00,1.0,Orange Tabby,0.67,20.21,0,1,0,1
ANSL_26280,2013-03-04 00:00:00,2016-04-09 16:19:00,0.0,Tricolor,0.77,41.73,0,1,1,2
ANSL_46685,2016-12-07 00:00:00,2017-08-31 18:33:00,0.0,Black,0.77,43.05,0,1,1,2
ANSL_33785,2018-08-24 00:00:00,2018-12-19 17:17:00,1.0,Brown,0.39,15.32,0,1,0,2
ANSL_30581,2014-12-13 00:00:00,2017-10-19 11:18:00,2.0,Chocolate,0.98,25.85,0,7,0,2
ANSL_24526,2015-05-11 00:00:00,2016-06-04 18:09:00,0.0,Brown Tabby,0.97,36.22,0,1,1,1
ANSL_27109,2017-11-07 00:00:00,2018-03-02 18:43:00,0.0,Blue,0.77,41.82,0,1,1,1
ANSL_27666,2015-02-16 00:00:00,2018-03-20 16:53:00,1.0,Sable,0.87,47.74,0,1,0,2
ANSL_19025,2015-03-15 00:00:00,2015-12-27 18:45:00,1.0,Seal Point,0.97,41.96,13,9,0,4
ANSL_26539,2017-06-26 00:00:00,2018-07-17 11:58:00,2.0,Yellow,0.74,15.84,0,7,1,2
ANSL_35474,2016-06-01 00:00:00,2019-03-08 14:27:00,1.0,Black,0.36,22.94,0,7,0,1
ANSL_36887,2017-07-04 00:00:00,2017-10-19 20:38:00,1.0,White,0.5,21.5,7,1,0,1
ANSL_25578,2015-06-08 00:00:00,2016-05-29 12:38:00,1.0,White,0.06,38.93,0,7,0,2
ANSL_38058,2017-05-29 00:00:00,2017-09-16 18:55:00,1.0,Blue,0.52,47.37,0,1,0,1
ANSL_3980,2014-08-12 00:00:00,2016-03-09 17:55:00,0.0,Calico,0.98,13.87,0,1,1,1
ANSL_41244,2016-02-28 00:00:00,2018-11-06 10:55:00,0.0,Brown Tabby,0.74,38.45,7,1,1,1
ANSL_37113,2015-03-07 00:00:00,2018-05-09 13:33:00,0.0,Black,0.97,19.56,0,1,1,2
ANSL_9960,2013-09-06 00:00:00,2016-01-08 13:47:00,0.0,Blue,0.35,24.28,0,1,1,2
ANSL_31862,2012-04-08 00:00:00,2018-05-20 11:30:00,0.0,Brown,0.3,27.4,7,1,1,2
ANSL_33278,2015-01-26 00:00:00,2018-02-20 17:48:00,1.0,Black,0.58,48.52,0,1,0,2
ANSL_3189,2015-10-29 00:00:00,2016-01-08 13:08:00,2.0,Blue,0.68,28.74,13,9,1,2
ANSL_39986,2018-06-15 00:00:00,2018-11-10 17:34:00,0.0,Black,0.56,33.85,0,1,1,2
ANSL_45605,2018-01-18 00:00:00,2018-08-24 16:01:00,1.0,Brown,0.63,42.61,0,1,0,2
ANSL_43516,2015-02-07 00:00:00,2017-03-28 14:54:00,2.0,White,0.76,29.91,13,9,1,2
ANSL_24349,2013-12-23 00:00:00,2016-06-12 16:52:00,1.0,White,0.75,21.22,0,1,0,2
ANSL_5771,2015-08-10 00:00:00,2015-09-24 19:22:00,2.0,Brown Tabby,0.22,18.24,13,9,1,1
ANSL_16372,2015-11-27 00:00:00,2016-02-28 19:02:00,1.0,Brown Tabby,0.13,16.53,0,1,0,1
ANSL_9422,2002-08-02 00:00:00,2015-09-26 20:29:00,0.0,Black,0.19,29.75,7,1,1,1
ANSL_15440,2013-01-06 00:00:00,2016-01-27 10:06:00,2.0,Black,0.78,29.87,18,4,0,1
ANSL_43860,2012-08-25 00:00:00,2016-09-15 15:51:00,1.0,Black,0.05,23.62,0,7,0,2
ANSL_17444,2014-01-14 00:00:00,2015-02-09 17:20:00,1.0,Black,0.47,46.5,0,1,0,2
ANSL_19308,2014-08-21 00:00:00,2015-09-23 14:15:00,1.0,Yellow,0.06,11.86,0,7,0,2
ANSL_49299,2017-10-08 00:00:00,2017-11-29 09:02:00,,Black,0.46,46.05,15,4,2,4
ANSL_48339,2016-05-08 00:00:00,2017-06-06 19:22:00,1.0,Black,0.94,29.34,0,1,0,2
ANSL_2362,2016-01-11 00:00:00,2016-04-02 18:03:00,0.0,Blue,0.33,33.02,0,1,1,1
ANSL_10221,2012-12-29 00:00:00,2015-01-29 14:51:00,1.0,Blue,0.78,25.15,0,1,0,2
ANSL_44582,2017-08-16 00:00:00,2018-09-13 17:09:00,0.0,Red,0.51,27.46,0,1,1,2
ANSL_8924,2013-06-05 00:00:00,2015-07-03 18:46:00,1.0,Brown,0.82,34.75,0,1,0,2
ANSL_29193,2016-03-22 00:00:00,2016-07-28 15:09:00,1.0,Orange,0.31,22.29,0,1,0,1
ANSL_47057,2017-11-24 00:00:00,2018-12-14 13:50:00,2.0,Brown,0.08,32.49,0,7,0,2
ANSL_221,2014-12-21 00:00:00,2015-03-01 18:58:00,2.0,Black,0.27,42.79,13,9,0,2
ANSL_7340,2013-10-07 00:00:00,2015-03-31 18:10:00,0.0,White,0.48,14.87,0,1,1,2
ANSL_19856,2015-07-26 00:00:00,2015-11-04 10:50:00,0.0,Black Tabby,0.24,31.48,7,1,1,1
ANSL_46969,2016-08-05 00:00:00,2016-11-13 11:33:00,0.0,Black Brindle,0.75,9.76,13,9,1,2
ANSL_40651,2016-10-26 00:00:00,2016-12-17 08:41:00,,Black,0.49,33.73,0,3,2,4
ANSL_43114,2014-03-18 00:00:00,2018-08-19 17:53:00,0.0,Brown Brindle,0.85,8.56,0,7,1,2
ANSL_6382,2005-05-01 00:00:00,2015-05-23 16:11:00,0.0,Silver,0.87,45.0,0,1,1,2
ANSL_8432,2011-02-08 00:00:00,2015-03-05 16:00:00,1.0,Apricot,0.06,7.06,13,9,0,2
ANSL_9731,2013-03-23 00:00:00,2015-04-18 17:57:00,1.0,Tricolor,0.08,24.65,0,7,0,2
ANSL_19724,2015-05-21 00:00:00,2015-08-09 09:25:00,,Black,0.66,12.08,18,4,2,1
ANSL_4515,2014-04-15 00:00:00,2015-03-11 11:03:00,2.0,Brown Brindle,0.28,18.21,13,9,1,2
ANSL_28272,2017-09-16 00:00:00,2018-10-08 12:26:00,1.0,Black,0.39,38.57,0,7,0,2
ANSL_26116,2014-05-16 00:00:00,2016-06-20 09:00:00,,Blue,0.61,9.91,16,9,2,1
ANSL_530,2015-09-09 00:00:00,2015-10-02 17:36:00,2.0,Calico,0.85,12.9,13,9,1,1
ANSL_10978,2015-01-24 00:00:00,2016-02-15 09:00:00,0.0,Tortie,0.3,14.24,16,9,1,1
ANSL_13982,2015-05-31 00:00:00,2015-09-24 17:44:00,1.0,Orange Tabby,0.17,32.42,0,1,0,1
ANSL_42514,2017-01-12 00:00:00,2017-12-03 18:44:00,0.0,Black,0.81,24.84,0,1,1,2
ANSL_43306,2013-07-28 00:00:00,2016-08-22 12:54:00,1.0,Brown,0.99,46.2,0,7,0,2
ANSL_25130,2008-12-01 00:00:00,2016-07-04 18:25:00,0.0,Black,0.01,42.6,0,7,1,2
ANSL_16480,2015-06-10 00:00:00,2015-09-25 17:13:00,0.0,Brown Tabby,0.63,36.82,7,1,1,1
ANSL_29350,2016-12-05 00:00:00,2017-03-09 18:34:00,0.0,Torbie,0.48,32.51,0,1,1,1
ANSL_1757,2001-10-28 00:00:00,2015-05-18 12:44:00,0.0,White,0.64,15.37,0,7,1,2
ANSL_31388,2016-05-29 00:00:00,2017-06-23 13:05:00,2.0,White,0.78,47.18,13,9,0,2
ANSL_21514,2010-06-20 00:00:00,2015-07-14 12:54:00,2.0,White,0.16,48.94,13,9,1,2
ANSL_24360,2015-08-03 00:00:00,2016-05-06 19:12:00,0.0,Black,0.35,18.16,0,1,1,2
ANSL_6775,2014-05-04 00:00:00,2015-06-18 11:43:00,0.0,Lynx Point,0.53,35.44,13,9,1,1
ANSL_5557,2014-11-05 00:00:00,2015-12-10 14:03:00,1.0,Blue,0.8,34.5,0,1,0,2
ANSL_38064,2011-07-15 00:00:00,2017-08-11 11:57:00,0.0,Brown,0.0,17.22,0,1,1,2
ANSL_26343,2016-02-08 00:00:00,2016-05-21 11:13:00,1.0,Black,0.24,37.38,13,9,0,1
ANSL_13622,2010-08-23 00:00:00,2015-09-13 12:13:00,2.0,Tan,0.37,9.02,13,9,1,2
ANSL_16136,2014-03-06 00:00:00,2016-03-25 09:00:00,2.0,Blue,0.81,6.12,16,9,0,1
ANSL_40642,2018-01-11 00:00:00,2019-02-06 10:51:00,,Gray,0.18,10.85,17,9,2,1
ANSL_10267,2011-11-10 00:00:00,2015-04-06 15:49:00,0.0,Brown Tabby,0.01,27.13,13,9,1,1
ANSL_37802,2013-04-17 00:00:00,2016-10-09 18:26:00,0.0,Blue,0.32,35.96,0,1,1,2
ANSL_33805,2017-04-27 00:00:00,2018-05-21 18:18:00,0.0,Torbie,0.13,8.51,0,1,1,1
ANSL_44084,2009-07-26 00:00:00,2017-08-16 17:20:00,1.0,Chocolate,0.86,47.42,0,7,0,2
ANSL_13124,2014-06-21 00:00:00,2015-02-11 16:28:00,2.0,Brown,0.92,8.0,13,9,0,2
ANSL_28130,2017-08-20 00:00:00,2018-10-02 14:21:00,1.0,Black,0.69,46.55,0,1,0,1
ANSL_27711,2012-06-25 00:00:00,2017-07-20 17:27:00,0.0,Black,0.74,11.57,0,1,1,2
ANSL_45468,2014-06-11 00:00:00,2019-03-10 12:13:00,1.0,Tan,0.92,8.31,0,7,0,2
ANSL_15661,2013-06-13 00:00:00,2015-07-04 18:51:00,,Brown,0.38,43.43,15,4,2,4
ANSL_37696,2012-09-30 00:00:00,2017-11-03 15:08:00,0.0,Tortie,0.65,8.16,0,1,1,1
ANSL_17126,2014-07-17 00:00:00,2015-03-16 17:00:00,1.0,Black,0.02,12.03,13,9,0,2
ANSL_39415,2018-01-09 00:00:00,2019-02-03 15:03:00,2.0,Black,0.16,26.84,17,9,0,1
ANSL_4537,2015-06-13 00:00:00,2015-08-06 12:38:00,2.0,Brown Tabby,0.36,29.04,13,9,0,1
ANSL_12892,2014-03-07 00:00:00,2015-09-25 18:25:00,0.0,White,0.77,46.04,0,1,1,2
ANSL_40454,2017-09-19 00:00:00,2017-12-30 09:15:00,0.0,Brown Tabby,0.56,22.37,7,1,1,1
ANSL_35110,2016-07-16 00:00:00,2016-10-29 14:46:00,0.0,Brown Tabby,0.4,15.03,7,1,1,1
ANSL_14768,2014-08-02 00:00:00,2015-10-16 16:16:00,0.0,White,0.13,32.79,0,1,1,2
ANSL_49211,2018-09-26 00:00:00,2018-11-04 18:15:00,,Black,0.48,10.84,13,9,2,1
ANSL_24801,2015-10-24 00:00:00,2016-04-08 15:13:00,0.0,Tortie,0.54,28.31,7,1,1,1
ANSL_25022,2015-03-24 00:00:00,2016-06-15 10:46:00,2.0,Blue Tabby,0.04,17.3,18,4,0,1
ANSL_18458,2012-01-03 00:00:00,2015-04-05 12:50:00,2.0,Tricolor,0.86,35.64,0,7,0,2
ANSL_9082,2014-12-28 00:00:00,2015-02-18 15:50:00,2.0,Blue Tabby,0.39,16.03,13,9,0,1
ANSL_23236,2013-06-13 00:00:00,2016-07-04 11:12:00,,Brown,0.73,20.91,15,4,2,4
ANSL_16458,2002-09-05 00:00:00,2015-10-13 16:00:00,1.0,Gray,0.8,13.85,13,9,0,2
ANSL_37249,2017-03-30 00:00:00,2018-04-23 09:24:00,2.0,Tan,0.3,32.49,0,7,1,2
ANSL_40402,2016-04-28 00:00:00,2017-09-24 12:07:00,0.0,White,0.58,17.76,7,1,1,2
ANSL_28679,2015-07-03 00:00:00,2018-09-09 13:08:00,0.0,Black,0.91,12.44,0,1,1,2
ANSL_3340,2010-04-07 00:00:00,2015-06-11 10:17:00,1.0,Tricolor,0.03,32.19,7,1,0,2
ANSL_27887,2018-07-21 00:00:00,2018-11-19 13:02:00,2.0,Black,0.22,10.71,13,9,0,1
ANSL_36218,2017-04-22 00:00:00,2018-05-16 18:34:00,0.0,Red,0.25,9.41,0,1,1,2
ANSL_6620,2015-06-27 00:00:00,2015-10-18 14:49:00,2.0,Brown Tabby,0.71,35.72,13,9,0,1
ANSL_9137,2015-01-05 00:00:00,2015-03-28 18:27:00,0.0,Tan,0.54,26.87,0,1,1,2
ANSL_31992,2016-11-10 00:00:00,2016-12-15 12:12:00,,Flame Point,0.04,9.27,13,9,2,1
ANSL_27999,2012-05-18 00:00:00,2018-12-01 19:15:00,2.0,Black,0.74,23.18,0,7,0,2
ANSL_49654,2008-01-01 00:00:00,2016-10-04 08:26:00,0.0,Blue,0.77,38.26,7,1,1,2
ANSL_23149,2014-03-29 00:00:00,2016-04-20 09:00:00,2.0,Black,0.87,40.37,16,9,0,1
ANSL_31770,2015-09-09 00:00:00,2016-10-01 09:00:00,2.0,Brown Tabby,0.96,26.55,16,9,1,1
ANSL_41786,2015-10-29 00:00:00,2018-12-21 17:27:00,0.0,Black,0.73,33.62,0,1,1,2
ANSL_9968,2011-10-04 00:00:00,2015-01-25 19:02:00,0.0,Red,0.23,6.81,0,7,1,2
ANSL_8380,2015-07-15 00:00:00,2015-11-08 17:21:00,1.0,Black,0.42,26.68,0,1,0,2
ANSL_24058,2007-05-23 00:00:00,2016-05-17 14:39:00,1.0,White,0.49,14.45,0,1,0,2
ANSL_33086,2017-10-08 00:00:00,2018-01-07 08:37:00,1.0,Orange Tabby,0.07,11.2,7,1,0,1
ANSL_47115,2005-12-09 00:00:00,2017-12-31 18:00:00,0.0,Brown Tabby,0.01,23.22,0,1,1,1
ANSL_3299,2015-04-28 00:00:00,2015-08-23 17:38:00,0.0,Black,0.03,17.4,0,1,1,2
ANSL_16912,2012-11-19 00:00:00,2015-03-17 16:32:00,1.0,Black,0.42,20.08,0,1,0,2
